PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,LastName,CabinSector,CabinRoom,CabinClass,Associates,TotalSpend,HomePlanet_X_Destination,HomePlanet_X_Destination_X_CryoSleep,CabinSector_X_CabinRoom,CabinSector_X_CabinRoom_X_CabinClass
4362_01,2,1,3,43.0,1,0.0,1947.0,0.0,0.0,1651.0,1,773,2,730,2,1,3598.0,11,4,316,3536
4364_01,1,2,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1,552,7,1510,1,1,0.0,6,34,3622,4278
4365_01,0,1,3,13.0,1,552.0,247.0,0.0,4.0,0.0,0,1141,6,1706,1,1,803.0,3,24,2165,1906
4366_01,1,0,2,15.0,1,0.0,0.0,873.0,0.0,5.0,1,1711,6,1707,1,1,878.0,6,32,2166,1907
4367_01,1,2,1,37.0,1,0.0,0.0,0.0,0.0,0.0,1,1240,7,1499,2,1,0.0,5,31,3611,4264
4368_01,3,2,1,32.0,1,0.0,0.0,0.0,0.0,0.0,1,719,6,1710,1,1,0.0,13,11,2169,1911
4369_01,1,1,3,19.0,1,857.0,0.0,0.0,0.0,0.0,0,159,6,1621,2,1,857.0,7,36,2082,1776
4370_01,1,1,3,21.0,1,3.0,1.0,0.0,1494.0,110.0,0,2098,0,0,0,1,1608.0,7,36,0,0
4371_01,2,0,3,27.0,1,0.0,2717.0,0.0,0.0,986.0,1,1840,3,630,2,5,3703.0,11,3,603,5903
4371_02,2,1,1,39.0,1,106.0,243.0,126.0,7.0,4967.0,0,1840,3,630,2,5,5449.0,9,42,603,5903
4371_03,0,2,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1,1840,3,630,2,5,0.0,3,25,603,5903
4371_04,2,1,3,25.0,1,0.0,4384.0,4285.0,812.0,360.0,1,1840,3,630,2,5,9841.0,11,4,603,5903
4371_05,2,1,1,34.0,1,189.8573525547058,7221.0,0.0,288.0,2275.0,1,2036,3,630,2,5,9973.857352554705,9,42,603,5903
4372_01,3,2,3,54.0,1,0.0,-311.79673208064105,0.0,0.0,0.0,1,177,6,1622,2,2,-311.79673208064105,15,17,2083,1777
4372_02,3,1,3,42.0,1,954.0,0.0,1.0,0.0,0.0,0,1763,5,1025,2,2,955.0,15,16,985,6537
4373_01,1,1,2,36.0,1,735.0,0.0,2.0,0.0,0.0,0,1293,6,1623,2,1,737.0,6,33,2084,1779
4376_01,1,1,2,43.0,1,0.0,168.0,3.0,0.0,452.0,1,263,5,1026,2,1,623.0,6,33,986,6538
4382_01,1,1,2,23.0,1,65.0,94.0,0.0,0.0,445.0,1,22,6,1711,1,1,604.0,6,33,2170,1915
4383_01,2,1,3,57.0,1,0.0,0.0,0.0,0.0,0.0,1,588,2,741,2,1,0.0,11,4,317,3551
4386_01,2,1,3,54.0,1,0.0,0.0,0.0,0.0,0.0,1,0,2,751,2,2,0.0,11,4,319,3583
4386_02,2,1,3,51.0,1,0.0,16455.0,885.0,0.0,363.0,1,457,2,751,2,2,17703.0,11,4,319,3583
4387_01,3,1,2,32.0,1,192.0,0.0,441.0,18.0,0.0,0,2121,6,1712,1,1,651.0,14,13,2171,1916
4388_01,2,1,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1,0,2,762,2,1,0.0,11,4,320,3602
4390_01,3,2,3,8.0,1,0.0,0.0,0.0,0.0,0.0,1,2116,6,1713,1,3,0.0,15,17,2172,1917
4390_02,3,2,3,44.0,1,0.0,0.0,0.0,0.0,0.0,1,2116,6,1713,1,3,0.0,15,17,2172,1917
4390_03,3,1,3,27.0,1,875.0,0.0,61.0,289.0,0.0,0,2116,6,1713,1,3,1225.0,15,16,2172,1917
4391_01,1,1,3,48.0,1,383.0,0.0,0.0,393.0,10.0,1,1180,6,1714,1,1,786.0,7,36,2173,1919
4392_01,1,1,1,13.0,1,38.0,0.0,0.0,733.0,0.0,0,1931,7,1503,2,1,771.0,5,30,3615,4269
4393_01,1,2,3,5.0,1,0.0,0.0,0.0,0.0,0.0,0,477,7,1512,1,2,0.0,7,37,3624,4281
4393_02,1,1,3,18.0,1,754.0,0.0,34.0,0.0,0.0,0,477,5,1019,1,2,788.0,7,36,981,6529
4395_01,1,1,3,23.0,1,0.0,0.0,206.0,681.0,31.0,0,1266,6,1715,1,1,918.0,7,36,2174,1921
4396_01,1,1,3,23.0,1,0.0,153.0,11.0,646.0,0.0,0,1323,7,1504,2,1,810.0,7,36,3616,4270
4397_01,1,2,2,35.0,1,0.0,0.0,0.0,0.0,0.0,1,739,0,0,0,1,0.0,6,34,0,0
4399_01,1,1,3,25.0,1,141.0,3.0,640.0,0.0,100.0,0,2198,7,1514,1,1,884.0,7,36,3625,4283
4400_01,3,1,3,32.0,1,689.0,0.0,610.0,0.0,0.0,0,1816,5,1027,2,3,1299.0,15,16,987,6539
4400_02,3,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1816,6,1632,2,3,0.0,13,10,2092,1791
4400_03,3,2,0,5.0,1,0.0,0.0,0.0,0.0,0.0,1,1816,6,1632,2,3,0.0,12,8,2092,1791
4401_01,1,0,1,16.0,1,0.0,0.0,0.0,0.0,0.0,1,1214,7,1505,2,2,0.0,5,29,3617,4271
4401_02,1,2,2,18.0,1,0.0,0.0,0.0,0.0,0.0,1,1214,7,1505,2,2,0.0,6,34,3617,4271
4402_01,1,2,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0,2119,7,1515,1,1,0.0,6,34,3626,4284
4403_01,1,1,3,55.0,1,134.0,935.0,0.0,6.0,394.0,0,1532,6,1633,2,2,1469.0,7,36,2093,1792
4403_02,1,1,0,41.0,1,7.0,0.0,297.0,108.0,361.0,0,1532,7,1506,2,2,773.0,4,27,3618,4273
4404_01,1,0,3,38.0,1,174.14360702620394,2.0,404.0,121.0,0.0,0,1796,7,1516,1,1,701.1436070262039,7,35,3627,4286
4405_01,2,2,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1,2076,3,638,2,1,0.0,11,5,604,5905
4407_01,1,2,3,55.0,1,0.0,0.0,0.0,0.0,0.0,1,1293,7,1508,2,1,0.0,7,37,3620,4276
4408_01,3,2,3,75.0,1,0.0,0.0,0.0,0.0,0.0,1,1150,6,1716,1,1,0.0,15,17,2175,1923
4409_01,2,1,3,50.0,1,0.0,817.0,388.0,78.0,693.0,1,1682,3,649,2,1,1976.0,11,4,606,5909
4410_01,1,1,3,23.0,1,27.0,0.0,32.0,725.0,0.0,0,2199,7,1510,2,1,784.0,7,36,3622,4279
4411_01,1,1,2,37.0,1,715.0,0.0,54.0,0.0,0.0,1,1483,7,1511,2,1,769.0,6,33,3623,4280
4413_01,1,1,3,33.0,1,0.0,0.0,232.0,0.0,622.0,0,1995,7,1512,2,1,854.0,7,36,3624,4282
4415_01,3,1,3,45.0,1,941.0,281.0,36.0,12.0,39.0,0,1485,6,1635,2,1,1309.0,15,16,2095,1795
4416_01,2,2,1,47.0,1,0.0,0.0,0.0,0.0,0.0,1,1604,2,474,1,1,0.0,9,43,287,3076
4422_01,2,2,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1,590,2,772,2,2,0.0,11,5,321,3617
4422_02,2,1,3,29.0,1,0.0,6338.0,0.0,1366.0,89.0,1,590,2,772,2,2,7793.0,11,4,321,3617
4424_01,3,1,3,19.0,1,30.0,0.0,42.0,3565.0,7.0,0,1545,5,1029,2,1,3644.0,15,16,989,6542
4426_01,3,2,3,30.0,1,0.0,0.0,0.0,0.0,0.0,1,746,6,1637,2,1,0.0,15,17,2096,1796
4427_01,2,1,1,39.0,1,3.0,83.0,0.0,805.0,2983.0,0,557,4,452,2,2,3874.0,9,42,843,6299
4427_02,2,1,3,31.0,1,0.0,46.0,0.0,209.0,2908.0,0,557,4,452,2,2,3163.0,11,4,843,6299
4428_01,2,1,1,29.0,1,0.0,11417.0,12.0,795.0,402.0,1,33,3,671,2,1,12626.0,9,42,607,5910
4429_01,3,1,3,16.0,1,546.0,90.0,23.0,513.0,0.0,0,225,5,1030,2,1,1172.0,15,16,990,6544
4430_01,1,1,2,18.0,1,0.0,2.0,1513.0,0.0,0.0,1,1727,6,1638,2,1,1515.0,6,33,2097,1798
4431_01,1,1,1,38.0,1,8.0,0.0,1414.0,10.0,3.0,0,1120,7,1517,1,1,1435.0,5,30,3628,4287
4432_01,1,2,3,50.0,1,0.0,0.0,0.0,0.0,0.0,0,1215,7,1518,1,1,0.0,7,37,3629,4289
4433_01,1,2,2,21.0,1,0.0,0.0,0.0,0.0,0.0,0,895,7,1519,1,1,0.0,6,34,3630,4292
4436_01,1,2,2,22.0,1,0.0,0.0,0.0,0.0,0.0,1,1080,7,1521,1,1,0.0,6,34,3632,4295
4437_01,1,2,3,20.0,1,0.0,0.0,0.0,0.0,0.0,1,351,7,1515,2,1,0.0,7,37,3626,4285
4438_01,3,1,3,36.0,1,721.0,0.0,471.0,0.0,0.0,0,2138,6,1720,1,1,1192.0,15,16,2179,1930
4440_01,0,1,3,23.0,1,314.06577511495027,282.0,0.0,0.0,71.0,1,1999,6,1721,1,1,667.0657751149503,3,24,2180,1933
4441_01,2,2,1,31.0,2,0.0,0.0,0.0,0.0,0.0,1,419,2,485,1,3,0.0,9,43,289,3106
4441_02,2,2,3,39.0,1,0.0,0.0,0.0,0.0,0.0,1,0,2,485,1,3,0.0,11,5,289,3106
4441_03,2,1,1,50.0,1,0.0,4558.0,0.0,1.0,267.0,1,419,2,485,1,3,4826.0,9,42,289,3106
4444_01,1,1,3,40.0,1,0.0,901.0,0.0,0.0,89.0,0,1772,5,1034,2,1,990.0,7,36,994,6550
4445_01,1,1,3,28.0,1,8.0,0.0,77.0,560.0,0.0,0,118,6,1722,1,1,645.0,7,36,2181,1935
4446_01,2,1,3,38.0,1,2.0,114.0,771.0,3094.0,448.0,0,395,2,802,2,5,4429.0,11,4,323,3652
4446_02,2,1,3,37.0,1,0.0,3603.0,33.0,7113.0,1.0,0,395,2,802,2,5,10750.0,11,4,323,3652
4446_03,2,2,1,59.0,1,0.0,0.0,0.0,0.0,0.0,1,395,2,802,2,5,0.0,9,43,323,3652
4446_04,2,1,1,41.0,1,35.0,6103.0,0.0,180.0,160.0,1,395,2,802,2,5,6478.0,9,42,323,3652
4446_05,2,0,3,33.0,1,0.0,4017.0,143.71999187405513,978.8771415992078,2260.0,1,395,2,802,2,5,7399.597133473263,11,3,323,3652
4447_01,1,2,3,54.0,1,0.0,0.0,0.0,0.0,0.0,1,249,0,0,0,1,0.0,7,37,0,0
4448_01,1,1,3,40.0,1,0.0,0.0,2414.0,0.0,0.0,1,732,6,1723,1,1,2414.0,7,36,2182,1937
4449_01,3,1,3,43.0,1,130.0,0.0,870.0,31.0,26.0,1,406,4,463,2,1,1057.0,15,16,844,6301
4450_01,2,2,1,26.0,1,0.0,0.0,0.0,0.0,0.0,1,423,3,442,1,4,0.0,9,43,582,5865
4450_02,2,1,1,65.0,1,0.0,7194.0,0.0,6.0,1654.3466812294607,1,423,3,442,1,4,8854.346681229461,9,42,582,5865
4450_03,2,2,1,22.0,1,0.0,0.0,0.0,0.0,0.0,1,423,3,442,1,4,0.0,9,43,582,5865
4450_04,2,1,3,28.0,1,0.0,3627.0,0.0,31.0,3263.0,0,423,3,442,1,4,6921.0,11,4,582,5865
4451_01,0,2,3,35.0,1,0.0,0.0,0.0,0.0,0.0,1,1088,6,1724,1,1,0.0,3,25,2183,1939
4452_01,1,2,3,30.0,0,0.0,0.0,0.0,0.0,0.0,1,180,7,1517,2,1,0.0,7,37,3628,4288
4453_01,2,1,3,28.0,1,0.0,2560.0,0.0,134.0,307.0,0,1070,4,539,1,1,3001.0,11,4,851,6313
4456_01,1,1,3,23.0,1,0.0,10.0,159.0,209.0136471376677,125.0,1,2120,6,1726,1,1,503.0136471376677,7,36,2185,1941
4457_01,1,1,3,24.0,1,698.0,0.0,51.0,2.0,4.0,1,1404,6,1727,1,1,755.0,7,36,2186,1942
4459_01,1,2,2,16.0,1,0.0,0.0,0.0,0.0,-131.26499266115428,1,1084,7,1524,1,1,-131.26499266115428,6,34,3635,4299
4461_01,3,2,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1,1298,6,1640,2,1,0.0,15,17,2099,1802
4462_01,1,1,3,20.0,1,399.0,77.0,311.0,0.0,16.0,0,278,6,1728,1,1,803.0,7,36,2187,1944
4463_01,2,2,0,29.0,1,0.0,0.0,0.0,0.0,0.0,1,203,2,495,1,2,0.0,8,40,290,3124
4463_02,2,2,3,29.0,1,0.0,0.0,0.0,0.0,0.0,1,203,2,495,1,2,0.0,11,5,290,3124
4464_01,1,1,3,21.0,1,0.0,0.0,0.0,0.0,0.0,0,1368,7,1518,2,1,0.0,7,36,3629,4290
4465_01,2,2,3,2.0,1,0.0,0.0,0.0,0.0,0.0,0,574,1,1310,2,3,0.0,11,5,28,3109
4465_02,2,1,3,43.0,1,31.0,76.0,0.0,1353.0,1713.0,0,574,1,1310,2,3,3173.0,11,4,28,3109
4465_03,2,1,3,28.0,1,0.0,1883.0,0.0,1.0,4560.0,0,574,1,1310,2,3,6444.0,11,4,28,3109
4466_01,2,1,1,31.0,2,0.0,2461.0,0.0,51.0,2141.0,0,505,1,1155,1,1,4653.0,9,42,16,1148
4467_01,1,1,3,23.0,1,36.0,18.0,670.0,0.0,32.0,1,1006,6,1729,1,1,756.0,7,36,2188,1946
4469_01,2,2,3,26.0,1,0.0,0.0,0.0,0.0,0.0,1,233,2,506,1,2,0.0,11,5,291,3141
4469_02,2,1,1,43.0,1,0.0,39.0,327.0,4643.0,85.0,0,2186,2,506,1,2,5094.0,9,42,291,3141
4470_01,1,1,3,28.0,1,1549.0,0.0,5.0,0.0,0.0,0,98,6,1641,2,1,1554.0,7,36,2100,1806
4472_01,1,1,2,24.0,1,0.0,266.0,1455.0,59.0,0.0,0,134,7,1525,1,2,1780.0,6,33,3636,4301
4472_02,1,1,3,27.0,1,110.0,0.0,638.0,0.0,0.0,0,134,6,1731,1,2,748.0,7,36,2191,1952
4473_01,3,1,1,13.0,1,2244.0,31.0,507.0,0.0,142.0,0,0,6,1644,2,2,2924.0,13,10,2102,1810
4473_02,3,1,3,27.0,1,994.0,0.0,26.0,1.0,0.0,0,2161,5,1035,2,2,1021.0,15,16,995,6551
4474_01,1,2,3,2.0,1,-169.72949254967892,0.0,0.0,0.0,0.0,1,2060,7,1521,2,3,-169.72949254967892,7,37,3632,4296
4474_02,1,2,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1,816,7,1521,2,3,0.0,7,37,3632,4296
4474_03,1,2,3,2.0,1,0.0,0.0,165.73464134574883,0.0,-281.9013936218217,1,2060,7,1521,2,3,-116.16675227607286,7,37,3632,4296
4475_01,2,1,3,50.0,2,13.0,239.0,0.0,161.0,2355.0,0,685,1,1321,2,2,2768.0,11,4,29,3261
4475_02,2,2,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1,685,1,1321,2,2,0.0,9,43,29,3261
4476_01,1,1,3,26.0,1,1170.0,0.0,0.0,187.0,100.0,0,1329,6,1732,1,1,1457.0,7,36,2192,1954
4477_01,1,1,1,31.0,1,23.0,0.0,0.0,437.1203076648144,17.0,0,1792,7,1522,2,1,477.1203076648144,5,30,3633,4297
4479_01,3,1,3,28.0,1,3559.0,0.0,314.9582537747905,13.0,2.0,0,1843,4,551,1,1,3888.9582537747906,15,16,853,6317
4482_01,1,1,1,4.0,1,0.0,0.0,0.0,0.0,0.0,0,135,7,1523,2,5,0.0,5,30,3634,4298
4482_02,1,1,3,9.0,1,0.0,0.0,0.0,0.0,0.0,1,55,7,1523,2,5,0.0,7,36,3634,4298
4482_03,1,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1,135,7,1523,2,5,0.0,7,36,3634,4298
4482_04,1,2,3,35.0,1,0.0,0.0,0.0,0.0,0.0,0,135,7,1523,2,5,0.0,7,37,3634,4298
4482_05,1,2,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1,135,7,1523,2,5,0.0,7,37,3634,4298
4483_01,3,1,3,25.0,1,1956.0,0.0,161.0,239.0,28.0,0,2019,4,562,1,2,2384.0,15,16,854,6319
4483_02,3,1,3,63.0,1,3087.0,0.0,60.0,2.0,0.0,0,2019,4,562,1,2,3149.0,15,16,854,6319
4485_01,3,2,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1,2039,6,1733,1,2,0.0,15,17,2193,1955
4485_02,3,1,3,35.0,1,1219.0,0.0,1742.0,740.0,0.0,0,2039,6,1733,1,2,3701.0,15,16,2193,1955
4486_01,1,2,3,26.0,1,0.0,0.0,0.0,0.0,0.0,1,1256,7,1524,2,1,0.0,7,37,3635,4300
4487_01,1,1,3,39.0,1,0.0,3.0,0.0,802.0,49.0,0,274,7,1526,1,1,854.0,7,36,3637,4303
4490_01,2,1,1,34.0,1,0.0,337.0,1339.0,92.0,264.0,0,1046,4,474,2,1,2032.0,9,42,845,6303
4491_01,2,1,3,36.0,1,0.0,1013.0,1.0,16.0,2825.0,0,706,2,528,1,1,3855.0,11,4,293,3173
4492_01,1,2,3,46.0,1,0.0,0.0,0.0,0.0,0.0,1,1413,7,1527,1,1,0.0,7,37,3638,4305
4493_01,1,1,3,26.0,1,42.0,65.0,895.0,407.0,0.0,1,479,6,1648,2,1,1409.0,7,36,2105,1813
4494_01,3,2,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1,2155,6,1649,2,1,0.0,15,17,2106,1815
4496_01,1,1,1,20.0,1,0.0,3080.0,7.0,0.0,67.0,1,1851,6,1735,1,1,3154.0,5,30,2194,1957
4497_01,1,2,3,35.0,1,0.0,0.0,0.0,0.0,0.0,0,1215,7,1528,1,1,0.0,7,37,3639,4307
4498_01,1,1,1,11.0,1,0.0,0.0,0.0,0.0,0.0,0,1381,7,1525,2,8,0.0,5,30,3636,4302
4498_02,1,2,2,14.0,1,0.0,0.0,0.0,0.0,0.0,0,150,7,1525,2,8,0.0,6,34,3636,4302
4498_03,1,2,2,4.0,1,0.0,0.0,0.0,0.0,0.0,1,150,7,1525,2,8,0.0,6,34,3636,4302
4498_04,1,1,3,11.0,1,0.0,0.0,0.0,0.0,328.3538381856119,0,1381,7,1525,2,8,328.3538381856119,7,36,3636,4302
4498_05,1,2,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1,150,7,1525,2,8,0.0,7,37,3636,4302
4498_06,1,1,3,15.0,1,0.0,893.0,0.0,0.0,0.0,1,1381,7,1525,2,8,893.0,7,36,3636,4302
4498_07,1,1,3,39.0,1,0.0,2.0,0.0,69.0,836.0,0,1228,7,1525,2,8,907.0,7,36,3636,4302
4498_08,1,1,3,7.0,1,0.0,0.0,0.0,0.0,0.0,0,1381,7,1525,2,8,0.0,7,36,3636,4302
4500_01,1,1,3,24.0,1,83.0,0.0,129.0,504.0,0.0,0,1260,6,1650,2,1,716.0,7,36,2108,1819
4501_01,0,2,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1,359,7,1526,2,1,0.0,3,25,3637,4304
4502_01,3,2,3,26.0,1,0.0,0.0,0.0,0.0,0.0,0,1089,5,1023,1,1,0.0,15,17,984,6534
4505_01,2,1,1,53.0,1,0.0,864.0,49.0,39.0,2376.0,1,2190,3,700,2,2,3328.0,9,42,609,5912
4505_02,2,1,3,40.0,1,2.0,76.0,0.0,201.0,1199.939854455128,0,2190,3,700,2,2,1478.939854455128,11,4,609,5912
4506_01,3,1,3,19.0,1,160.0,0.0,889.0,0.0,0.0,0,1111,5,1037,2,1,1049.0,15,16,997,6554
4508_01,3,1,1,54.0,1,433.0,0.0,867.0,19.0,1.0,0,1515,6,1737,1,3,1320.0,13,10,2196,1959
4508_02,3,1,3,21.0,1,572.0,584.0,128.0,14.0,0.0,0,1515,5,1025,1,3,1298.0,15,16,985,6536
4508_03,3,1,3,25.0,1,1340.0,0.0,8.0,0.0,0.0,0,1515,6,1737,1,3,1348.0,15,16,2196,1959
4509_01,3,1,3,48.0,1,137.0,0.0,877.0,0.0,0.0,1,1886,5,1038,2,3,1014.0,15,16,998,6555
4509_02,3,1,2,41.0,1,920.6783988639856,0.0,1127.0,8.0,0.0,1,1886,4,485,2,3,2055.6783988639854,14,13,847,6306
4509_03,3,1,3,13.0,1,27.0,0.0,3246.0,0.0,0.0,1,1886,4,485,2,3,3273.0,15,16,847,6306
4510_01,2,1,3,57.0,1,0.0,0.0,0.0,0.0,0.0,1,1863,2,819,2,1,0.0,11,4,325,3685
4511_01,2,2,3,25.0,1,0.0,0.0,0.0,0.0,0.0,1,521,2,830,2,2,0.0,11,5,326,3698
4511_02,2,2,1,48.0,1,0.0,0.0,0.0,0.0,0.0,1,521,2,830,2,2,0.0,9,43,326,3698
4512_01,3,1,3,34.0,1,849.0,51.0,375.0,0.0,24.0,0,1948,5,1039,2,1,1299.0,15,16,999,6556
4514_01,1,2,3,16.0,1,0.0,0.0,0.0,0.0,0.0,1,414,7,1527,2,1,0.0,7,37,3638,4306
4515_01,1,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0,785,7,1530,1,2,0.0,7,36,3642,4312
4515_02,1,1,1,15.0,1,6.0,1740.0,2184.0,0.0,0.0,1,785,7,1530,1,2,3930.0,5,30,3642,4312
4516_01,1,1,1,37.0,1,426.0,0.0,2.0,194.0,308.0,0,415,6,1651,2,1,930.0,5,30,2109,1820
4517_01,1,1,3,37.0,1,452.0,0.0,234.0,19.0,1290.0,0,1280,6,1652,2,1,1995.0,7,36,2110,1823
4518_01,1,1,3,49.0,1,820.0,1.0,690.0,292.0,13.0,0,1105,7,1532,1,1,1816.0,7,36,3644,4316
4521_01,1,1,3,18.0,1,1.0,1.0,0.0,0.0,746.0,0,1447,6,1740,1,1,748.0,7,36,2199,1963
4522_01,1,1,3,25.0,1,101.0,32.0,0.0,137.0,633.0,1,1936,6,1654,2,1,903.0,7,36,2112,1826
4524_01,1,1,2,29.3947851065029,0,0.0,116.0,2048.0,2.0,0.0,1,800,6,1742,1,1,2166.0,6,33,2201,1969
4529_01,1,1,1,43.0,1,26.0,132.0,3.0,117.0,555.0,0,1448,7,1529,2,1,833.0,5,30,3640,4309
4530_01,1,1,3,20.0,1,9.0,0.0,157.0,525.0,0.0,0,1190,6,1745,1,1,691.0,7,36,2204,1973
4531_01,2,2,3,54.0,1,0.0,0.0,0.0,0.0,0.0,1,1934,3,463,1,1,0.0,11,5,584,5868
4532_01,1,2,3,30.0,1,0.0,0.0,0.0,0.0,0.0,1,1818,7,1530,2,1,0.0,7,37,3642,4313
4533_01,2,2,3,37.0,1,0.0,0.0,0.0,0.0,0.0,1,52,2,539,1,1,0.0,11,5,294,3194
4534_01,1,1,1,30.0,1,60.0,41.0,553.0,1.0,0.0,1,733,6,1655,2,1,655.0,5,30,2113,1828
4535_01,1,1,3,20.0,1,631.0,93.0,0.0,0.0,0.0,0,337,6,1746,1,2,724.0,7,36,2205,1975
4535_02,1,1,3,20.0,1,25.0,0.0,796.0,44.0,44.0,0,337,7,1534,1,2,909.0,7,36,3645,4318
4537_01,1,1,3,24.0,1,0.0,591.0,0.0,0.0,1560.0,0,1255,6,1656,2,1,2151.0,7,36,2114,1830
4538_01,1,1,3,44.0,1,0.0,121.0,0.0,748.0,0.0,0,913,6,1747,1,1,869.0,7,36,2206,1976
4539_01,1,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,347,7,1532,2,2,0.0,5,30,3644,4317
4539_02,1,2,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1,347,7,1532,2,2,0.0,7,37,3644,4317
4542_01,2,2,3,19.0,1,0.0,0.0,0.0,0.0,0.0,1,1943,2,551,1,2,0.0,11,5,296,3219
4542_02,2,2,1,20.0,1,0.0,0.0,0.0,0.0,0.0,1,1959,2,551,1,2,0.0,9,43,296,3219
4543_01,3,1,2,20.0,2,14.0,0.0,59.0,1777.0,0.0,0,2188,6,1748,1,1,1850.0,14,13,2207,1978
4544_01,1,2,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1,1595,7,1535,1,1,0.0,7,37,3646,4319
4546_01,1,0,2,17.0,1,0.0,0.0,0.0,0.0,0.0,1,91,7,1536,1,1,0.0,6,32,3647,4321
4547_01,1,1,3,20.0,1,0.0,25.0,0.0,0.0,803.0,1,1400,5,1040,2,1,828.0,7,36,1000,1
4549_01,1,1,3,42.0,1,0.0,1.0,0.0,17.0,1601.0,0,2206,5,1041,2,1,1619.0,7,36,1001,2
4550_01,1,1,3,28.0,1,0.0,180.0,516.0,210.0900183675239,194.5683281065779,1,1891,6,1657,2,1,1100.6583464741018,7,36,2115,1832
4552_01,3,1,3,43.0,1,375.0,103.0,1990.0,36.0,0.0,1,94,6,1749,1,1,2504.0,15,16,2208,1980
4553_01,2,1,2,55.0,2,0.0,102.0,0.0,278.0,5353.0,0,2146,3,474,1,1,5733.0,10,1,585,5870
4555_01,1,1,3,21.0,1,29.0,27.0,47.0,694.0,11.0,0,2175,7,1535,2,1,808.0,7,36,3646,4320
4557_01,1,1,3,17.0,1,0.0,656.0,295.0,0.0,35.0,0,1331,5,1028,1,1,986.0,7,36,988,6540
4558_01,2,1,1,54.0,1,0.0,559.0,0.0,15238.0,2799.0,0,102,3,719,2,1,18596.0,9,42,610,5914
4559_01,1,1,3,25.0,1,200.46388949560415,205.0,170.50978000039913,0.0,549.0,1,1665,6,1658,2,1,1124.9736694960034,7,36,2116,1833
4560_01,1,1,3,24.530117277655947,1,0.0,57.0,851.0,0.0,0.0,1,1351,7,1536,2,1,908.0,7,36,3647,4322
4561_01,2,1,1,45.0,1,0.0,496.0,0.0,1940.0,4195.0,0,2071,3,730,2,1,6631.0,9,42,611,5916
4562_01,2,2,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1,1675,2,848,2,1,0.0,11,5,329,3743
4563_01,2,2,1,19.0,1,0.0,0.0,0.0,0.0,0.0,1,2006,3,741,2,1,0.0,9,43,612,5918
4564_01,1,1,3,30.0,1,322.5057350144684,43.0,0.0,0.0,6.0,0,1308,7,1537,1,1,371.5057350144684,7,36,3648,4323
4565_01,1,1,3,24.0,1,191.0,497.0,0.0,0.0,16.0,0,1497,7,1538,1,1,704.0,7,36,3649,4325
4567_01,1,1,3,28.101252963846605,1,0.0,20.0,38.0,359.0,516.0,0,723,6,1751,1,1,933.0,7,36,2211,1987
4568_01,3,1,3,42.0,1,4102.0,0.0,36.0,0.0,1825.0,0,1473,6,1753,1,1,5963.0,15,16,2212,1989
4569_01,2,2,1,29.0,1,0.0,0.0,0.0,0.0,0.0,1,996,2,562,1,2,0.0,9,43,297,3232
4569_02,2,0,1,37.0,1,0.0,2235.0,7.0,4098.0,89.0,0,996,2,562,1,2,6429.0,9,41,297,3232
4570_01,2,2,3,64.0,1,0.0,0.0,165.0758231345668,0.0,0.0,1,0,3,751,2,1,165.0758231345668,11,5,614,5921
4571_01,1,2,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1,520,7,1537,2,1,0.0,7,37,3648,4324
4572_01,1,1,1,23.0,1,42.0,0.0,0.0,765.0,2.0,0,877,7,1538,2,1,809.0,5,30,3649,4326
4573_01,1,1,3,22.0,1,686.0,45.0,16.0,7.0,4.0,1,1920,6,1660,2,1,758.0,7,36,2119,1837
4574_01,3,1,3,23.0,1,176.0,493.0,169.0,0.0,1023.0,0,1767,6,1661,2,1,1861.0,15,16,2120,1840
4575_01,1,0,3,21.0,1,3.0,65.0,253.0,475.0,0.0,0,1882,6,1754,1,1,796.0,7,35,2213,1990
4576_01,1,1,3,37.0,1,661.0,876.0,0.0,3.0,13.0,0,351,6,1755,1,1,1553.0,7,36,2214,1991
4577_01,3,0,3,17.0,1,250.0,0.0,2179.0,0.0,0.0,1,1124,6,1662,2,1,2429.0,15,15,2121,1842
